timestamp,high,low,open,volumeFrom,volumeTo,close
1372377600,78.47,70,77.5,8859.1,656442.74,72.5
1372464000,76.22,71,72.5,2303.38,168490.61,71.5
1372550400,74.2,71,71.5,1187.98,86652.92,73.9
1372636800,74.25,66,73.9,4732.98,332283.92,66.32
1372723200,70.45,66,66.32,2489.16,171793.93,69
1372809600,69.5,58.18,69,10790.57,679334.75,60
1372896000,64.6,55,60,9308.18,555349.37,61.43
1372982400,62.74,50,61.43,12872.41,715436.12,53.54
1373068800,58,51.6,53.54,2484.39,136420.09,53.6
1373155200,59,52.5,53.6,5436.73,302601.47,59
1373241600,63.65,57.3,59,7252.76,438758.22,59.6
1373328000,61.42,56.42,59.6,4813.36,286640.47,60.85
1373414400,69.5,59.5,60.85,7689.77,491647.06,68.5
1373500800,69.98,66.66,68.5,3401.52,231907.05,68.76
1373587200,80,68.55,68.76,10548.16,792386.33,72.6
1373673600,77,69,72.6,2458.15,179201.84,74
1373760000,75.77,71.86,74,1058.56,78090.47,73.44
1373846400,76.5,71.7,73.44,2405.75,180613.44,74.59
1373932800,76.46,73,74.59,2175.76,162365.2,73.81
1374019200,76,73.6,73.81,1647.41,123552.86,75.3
1374105600,75.48,66.3,75.3,6176.85,430952.24,70.65
1374192000,72.98,67.32,70.65,2963.75,207158.18,70.15
1374278400,71.7,69.5,70.15,1523.43,106765.73,69.8
1374364800,70.5,67.8,69.8,765.15,52611.45,69.27
1374451200,70.5,68.57,69.27,1149.02,79896.48,70
1374537600,74.7,69.52,70,4574.89,332195.94,73
1374624000,74.5,70.95,73,2015.23,145225.13,71.99
1374710400,73.1,70.3,71.99,1557.79,112376.87,72.98
1374796800,73,71.65,72.98,1153.44,84393.36,72.36
1374883200,72.36,70.5,72.36,1126.95,81004.18,70.5
1374969600,74.2,70.03,70.5,6195.15,449714.38,74
1375056000,75.98,72.84,74,4386.59,327994.26,75.37
1375142400,79.48,74.19,75.37,4346.51,334720.35,79.48
1375228800,82.43,77.5,79.48,5947.14,476384.97,77.8
1375315200,80.33,75.74,77.8,2091.51,163185.81,78
1375401600,82.09,75.2,78,4314.1,345503.88,78.5
1375488000,79.33,77,78.5,659.35,51199.3,77.58
1375574400,79.69,77.46,77.58,564.4,44227.42,78.1
1375660800,81.67,77.7,78.1,2032.92,162911.96,80.95
1375747200,81.22,79,80.95,1440.9,114864.18,79.2
1375833600,80.86,78.06,79.2,1327.8,105265.02,79
1375920000,79.5,75.5,79,2452.76,188939.62,77.8
1376006400,78.13,76,77.8,1638.67,125229.43,76.89
1376092800,77.4,75.87,76.89,937.47,71710.03,76.9
1376179200,78.12,75.8,76.9,1203.88,92845.88,77.7
1376265600,79.75,76.48,77.7,1962.93,154007.15,79.11
1376352000,80.6,78.26,79.11,2668.21,210311.33,80.6
1376438400,84.98,79.65,80.6,6745.94,558371.21,82.77
1376524800,84,82.24,82.77,1698.16,140097.41,82.24
1376611200,83.99,80.51,82.24,1930.77,158058.84,81.77
1376697600,84,80.5,81.77,1371.51,113260.03,82.75
1376784000,85,83,82.75,1538.83,129635.08,83.41
1376870400,91.5,83.41,83.41,8106.68,708138.56,88
1376956800,90,87,88,2222.1,195749.79,89.9
1377043200,91.75,88,89.9,4082.59,365000.76,89.83
1377129600,91.43,89,89.83,2277.78,204291.81,89.99
1377216000,90,86.78,89.99,2828.16,248552.99,87.5
1377302400,89.9,86.22,87.5,1634.13,142230.35,88.3
1377388800,90.21,88,88.3,914.56,81745.51,89.95
1377475200,89.95,87.68,89.95,2168.37,191779.38,88.7
1377561600,97.2,88.8,88.7,8161.35,764115.73,96.25
1377648000,96.8,94.85,96.25,2381.12,226591.83,95.2
1377734400,96.7,93.97,95.2,2046.46,193675.81,95.27
1377820800,104.99,94.55,95.27,8904.46,885592.68,101.36
1377907200,109.75,101.37,101.36,6079.77,643218.07,105.32
1377993600,109.7,104.88,105.32,3523.93,377577.31,108.36
1378080000,109.7,106.15,108.36,2948.68,317563.85,106.15
1378166400,110,106.15,106.15,3042.85,328113.83,107.25
1378252800,108.9,96.5,107.25,4590.19,476260.8,100.1
1378339200,103,96.94,100.1,3219.16,321512.31,99.3
1378425600,101.7,93.11,99.3,2764.53,266800.95,93.7
1378512000,98.6,93,93.7,1669.2,161301.32,97.81
1378598400,98,94.5,97.81,1008.35,97241.38,96
1378684800,102.26,94.05,96,4176.31,409803.68,99.2
1378771200,101.59,97.79,99.2,1707.47,168700.62,99.03
1378857600,107.57,97.99,99.03,5099.18,522427.79,105.17
1378944000,107,102.5,105.17,1505.24,156293.95,104
1379030400,107.19,103.11,104,2027.46,213176.28,104.8
1379116800,104.98,100.52,104.8,991.14,100791.06,101.98
1379203200,104.38,100.91,101.98,509.95,52143.48,102.96
1379289600,105.01,101.4,102.96,2795.91,288556.57,104.77
1379376000,104.96,101.98,104.77,1369.39,139458.26,103.33
1379462400,104.72,102.43,103.33,828.77,85124.66,103.43
1379548800,104.99,97.55,103.43,3485.08,353335.28,100.01
1379635200,102.25,98,100.01,1585.3,157061.75,98.5
1379721600,100.48,98.09,98.5,459.06,45251.27,98.98
1379808000,99.84,96.5,98.98,1043.02,102387.84,99.19
1379894400,100,97.2,99.19,1465.65,144058.1,98.65
1379980800,99.97,97,98.65,1898.84,184735.3,97.3
1380067200,101.25,98,97.3,1863.17,184908.99,100.73
1380153600,101.25,97.85,100.73,1561.05,154737.83,98.8
1380240000,103.12,99.21,98.8,2056.33,205861.59,101
1380326400,103.53,100.13,101,1576.56,161236.07,103.53
1380412800,105.65,102.03,103.53,3114.34,325273.22,104.49
1380499200,105.59,101.99,104.49,1625.38,166536.99,102.79
1380585600,104.5,101.13,102.79,2136.7,216736.59,102.4
1380672000,103.19,79.02,102.4,13473.55,1234597.21,89.93
1380758400,97,88.89,89.93,4731.35,441646.3,94.1
1380844800,100.51,94.5,94.1,3949.78,382139.64,99.49
1380931200,100.38,98.98,99.49,390.74,38659.83,99.58
1381017600,99.96,98.21,99.58,712.13,70554.38,98.55
1381104000,100.59,98.18,98.55,1561.19,153364.93,99.45
1381190400,102.52,97.96,99.45,1958.98,193568.99,99.64
1381276800,102.47,98.53,99.64,2104.92,210659.07,101.51
1381363200,102.34,100.61,101.51,1597.41,160522.36,102.21
1381449600,102.28,100.71,102.21,1207.59,120815.03,102.01
1381536000,102.89,101.1,102.01,1028.95,105073.48,102.1
1381622400,106.23,102.1,102.1,3608.72,376528.78,105.63
1381708800,111.43,105.95,105.63,7369.02,799542.78,108.44
1381795200,113.92,108.42,108.44,3313,365683.5,113.89
1381881600,118.92,107.04,113.89,7750.97,874879.32,111.97
1381968000,116.68,109.58,111.97,2537.33,283657.24,113.43
1382054400,120.04,113.54,113.43,5399.78,631410.7,119.96
1382140800,140.7,119.96,119.96,10864.48,1430733.87,130.51
1382227200,133.99,129.11,130.51,1427.7,187164.01,132.99
1382313600,141.79,132.57,132.99,4165.1,571285.57,138.84
1382400000,148.65,137.88,138.84,5065.92,727736.54,145.94
1382486400,164.73,144.52,145.94,6789.08,1042992.73,164.55
1382572800,167.76,124.86,164.55,16998.76,2495613.57,146.97
1382659200,149.3,129.96,146.97,5819.32,790691.64,142.87
1382745600,144.6,135.49,142.87,1385.66,193588.13,139.85
1382832000,149.97,138.06,139.85,1931.7,281018.04,147.24
1382918400,153.76,144.57,147.24,2190.53,324485.35,148.53
1383004800,154.95,148.37,148.53,1678.75,252499.06,154.93
1383091200,156.91,149.45,154.93,2815.31,430735.05,151.38
1383177600,152.98,147.55,151.38,1568.54,236450.73,152.83
1383264000,154.05,151.34,152.83,1319.91,201690.92,153.39
1383350400,156.4,152.39,153.39,1524.98,236073.05,155.92
1383436800,163.9,153.56,155.92,3133.57,496962.1,163.9
1383523200,174.27,161.21,163.9,4400.15,735526.42,173.32
1383609600,187.91,169.64,173.32,8811.15,1575974.78,181.9
1383696000,198.74,182.68,181.9,6497.83,1245996.87,196.51
1383782400,234.19,195.4,196.51,13257.74,2862434.49,227.92
1383868800,268.99,226.91,227.92,7661.77,1916324.31,259
1383955200,297.9,253.93,259,7931.6,2181760.44,274.99
1384041600,276.23,216.15,274.99,11216.87,2721906.56,253.69
1384128000,274.4,240.84,253.69,2537.93,655220.55,267.13
1384214400,287.59,264.29,267.13,3765.22,1038355.46,277.45
1384300800,329.15,277.39,277.45,7095.36,2121743.46,318.05
1384387200,329.24,298.72,318.05,5127.53,1599621.16,318.31
1384473600,343.42,309.15,318.31,3948.49,1273845.42,326.11
1384560000,345.03,318.57,326.11,2064.56,695151.01,341.77
1384646400,394.26,341.67,341.77,3931.87,1451589.38,388.61
1384732800,590.93,383.6,388.61,10165.96,4762321.99,582.53
1384819200,653.22,370.58,582.53,18669.08,9322445.73,479.95
1384905600,481.02,334.1,479.95,15521.55,6396034.48,467.63
1384992000,566.85,444.64,467.63,6531.12,3404594.26,551.3
1385078400,594.63,511.5,551.3,3249.42,1811482.28,585.03
1385164800,656.17,581.51,585.03,3935.71,2449488.55,625.23
1385251200,631.55,556.06,625.23,2509.9,1503408.82,598.45
1385337600,620.59,576.09,598.45,2740.92,1634771.87,603.79
1385424000,711.27,598.87,603.79,4993.71,3260880.23,706.51
1385510400,785.19,677.2,706.51,5457,3983352.13,779.33
1385596800,874.75,756.91,779.33,5373.14,4415164.99,826.37
1385683200,891.1,787.73,826.37,4755.09,4018405.18,875.99
1385769600,887.45,860.6,875.99,1784.74,1554268.31,865.31
1385856000,872.65,605.68,865.31,11569.15,8558905.08,738.58
1385942400,832.07,717.88,738.58,4336.57,3373532.49,790.45
1386028800,851.21,767.97,790.45,2684.41,2197441.39,829.34
1386115200,887.25,819.93,829.34,2392.02,2043600.4,876.6
1386201600,890.36,652.79,876.6,9329.07,7225295.22,796.93
1386288000,811.09,602.15,796.93,6880.89,4819491.26,612.81
1386374400,672.82,416.79,612.81,12787.62,6837893.85,509.97
1386460800,619.19,487.71,509.97,3430.8,1904290.35,591.71
1386547200,698.28,580.88,591.71,3162.14,2099613.55,675.61
1386633600,755.58,663.44,675.61,3360.44,2376170.32,739.89
1386720000,745.55,631.35,739.89,3400.28,2314236.77,665.32
1386806400,670.89,611.87,665.32,1480.07,954563.97,642.3
1386892800,701.3,626.12,642.3,2387.49,1594321.77,666.57
1386979200,667.2,633.91,666.57,600.99,390509.49,652.14
1387065600,658.59,609.1,652.14,1177.89,741672.6,658.39
1387152000,660.18,505.16,658.39,6049.52,3423626.94,547.22
1387238400,561.44,495.33,547.22,4189.7,2183084.85,515.89
1387324800,518.45,309.07,515.89,16468.26,6587868.49,396.42
1387411200,536.27,376.9,396.42,5405.89,2582471.73,528.25
1387497600,548.14,459.8,528.25,3859.92,1966138.28,481.97
1387584000,505.16,445.8,481.97,1733.2,815854.04,465.7
1387670400,502.76,448.75,465.7,1557.31,748054.23,464.46
1387756800,512.13,460.07,464.46,1427.64,699025.11,511.34
1387843200,513.68,481.02,511.34,899.99,446600.83,493.67
1387929600,509.31,489.05,493.67,628.66,315255.52,507.84
1388016000,588.67,504.3,507.84,3545.77,1946473.1,569.24
1388102400,589.35,551.09,569.24,2308.37,1312992.32,565.92
1388188800,572.6,528.3,565.92,1442.15,794650.43,547.63
1388275200,567.17,535.96,547.63,809.76,399978.88,556.17
1388361600,576.2,556.11,556.17,906.2,509798.21,567.19
1388448000,568.43,553.82,567.19,687,384635.62,566.94
1388534400,582.43,553,566.94,883.27,500369.8,569.83
1388620800,612.57,563.75,569.83,1843.86,1076475.96,599.98
1388707200,624.78,594.31,599.98,2008.45,1230020.87,616.11
1388793600,653.03,604.44,616.11,1875.14,1191145.79,647.58
1388880000,731.68,632.97,647.58,3660.67,2518955.17,706.9
1388966400,764.24,665.34,706.9,3728.18,2678941.48,703.84
1389052800,727.93,622.38,703.84,3363.03,2273554.12,631.44
1389139200,675.45,598.6,631.44,1648.95,1067564.08,645.15
1389225600,671.96,626.95,645.15,1865.64,1213197.44,661.81
1389312000,665.48,633.93,661.81,945.32,612864.47,657.02
1389398400,701.57,656.58,657.02,1630.67,1115044.44,694.96
1389484800,707.28,656.28,694.96,1362.22,923424.59,669.41
1389571200,665.91,627.97,669.41,1618.27,1041630.08,655.45
1389657600,652.66,631.98,655.45,785.4,501357.39,637.92
1389744000,671.92,642.84,637.92,1190.98,783753.11,662.14
1389830400,664.28,645.66,662.14,879.47,572485.26,646.1
1389916800,656.83,606.75,646.1,2270.22,1437788.93,626.76
1390003200,637.28,610.58,626.76,618.35,387024.6,626.19
1390089600,686.8,627.36,626.19,791.83,510264.77,650.8
1390176000,689.74,661.14,650.8,1350.26,913506.19,671.96
1390262400,686.75,661.25,671.96,1260.16,841266.92,676.3
1390348800,673.38,650.09,676.3,892.58,587430.92,653.83
1390435200,661.53,648.13,653.83,772.05,501483.49,650.27
1390521600,647.27,622.96,650.27,1332.77,842028.99,627.47
1390608000,687.87,644.75,627.47,1155.73,770195.03,668.76
1390694400,729.82,674.36,668.76,2657.38,1865574.45,704.66
1390780800,678.64,625.35,704.66,1882.48,1225671.04,633.64
1390867200,668.82,626.18,633.64,1995.29,1286375.64,644.67
1390953600,676.19,643.6,644.67,1315.78,855973.27,655.53
1391040000,656.49,628.93,655.53,1285.71,823559.1,652.39
1391126400,645.94,630.56,652.39,593.27,376374.82,642.18
1391212800,655.65,639.18,642.18,635.03,410926.41,650.38
1391299200,660.8,648.53,650.38,393.78,258283.67,651.06
1391385600,669.83,649.69,651.06,935.47,612533.16,651.09
1391472000,655.15,641.29,651.09,1170.44,753891.46,650.88
1391558400,663.55,642.78,650.88,1117.2,725123.82,643.13
1391644800,645.62,584.57,643.13,2968.21,1826876.48,603.43
1391731200,604.91,492.12,603.43,7584.81,4122400.69,522.84
1391817600,537.8,474.45,522.84,3536.86,1807931.04,493.63
1391904000,523.36,471.19,493.63,2762.71,1405832.02,500.06
1391990400,524.93,379.08,500.06,8591.61,3890835.94,452.82
1392076800,481.48,438.43,452.82,3167.2,1463018.86,455.32
1392163200,444.02,400.82,455.32,4120.08,1756052.81,415.27
1392249600,429.22,363.21,415.27,4162.12,1674575.86,374.42
1392336000,400.82,264.44,374.42,11590.46,3695166,352.47
1392422400,337.28,249,352.47,6657.36,1895892.41,285.68
1392508800,397.23,180.88,285.68,14114.5,3283807.81,240.54
1392595200,324.49,230.92,240.54,7788.13,2131146.35,238.84
1392681600,284.14,206.28,238.84,8194.93,1936033.89,232.03
1392768000,244.19,210.69,232.03,6244.45,1388656.51,213.75
1392854400,227.54,112.94,213.75,18161.93,2791671.91,115.19
1392940800,146.66,96.86,115.19,14656.76,1814376.47,113
1393027200,235.22,104.63,113,13367.58,2049012.82,210.87
1393113600,297.81,217.69,210.87,7077.87,1903980.12,272.64
1393200000,252.07,129,272.64,12045.62,1977265.39,153.64
1393286400,226.64,163.95,153.64,7703.41,1477432.37,198.75
1393372800,442.1,372.31,198.75,2328.62,987986.89,430.63
1393459200,438.25,424.22,430.63,1049.95,451070.42,432.31
1393545600,433.09,403.37,432.31,1671.7,704000.6,416.86
1393632000,421.46,406.93,416.86,465.58,193936,420.17
1393718400,422.35,412.52,420.17,351.17,147171.19,412.89
1393804800,505.62,412.66,412.89,3302,1499482.03,474.17
1393891200,505.2,477.96,474.17,2134.22,1042536.55,490.98
1393977600,492.59,471.77,490.98,1146.68,552902.58,489.4
1394064000,490.26,475.35,489.4,850.79,412149.73,481.13
1394150400,484.76,451.28,481.13,1558.34,726716.38,463.74
1394236800,464.86,444.7,463.74,671.87,305058.3,455.7
1394323200,471.43,448.96,455.7,740.03,342358.98,465.87
1394409600,467.37,451,465.87,781.25,358525.67,456.49
1394496000,462.26,451.18,456.49,629.86,289067.32,459.89
1394582400,470,456.03,459.89,793.05,366626.43,459.04
1394668800,468.18,458.19,459.04,578.85,268502.54,464.64
1394755200,467.12,455.85,464.64,645.11,300266.64,458.52
1394841600,465.2,453.62,458.52,387.39,178000.4,460.14
1394928000,461.44,456.98,460.14,190.85,87911.48,459.13
1395014400,461.11,447.72,459.13,653.56,296359.6,449.52
1395100800,455.54,435.11,449.52,1091.77,486069.23,445.54
1395187200,451.08,436.61,445.54,735.54,326392.26,442.94
1395273600,443.38,420,442.94,917.45,396708.98,426.41
1395360000,440.15,412.08,426.41,1253.84,532652.73,416.32
1395446400,419.51,400.45,416.32,825.03,338410.1,414.39
1395532800,417.88,408.21,414.39,317.1,131248.01,411.78
1395619200,430.65,403.9,411.78,1013.01,422234.7,422.58
1395705600,429.66,415.31,422.58,780.52,329643.25,422.81
1395792000,428.37,415.48,422.81,982.37,416574.49,425.07
1395878400,426.11,361.18,425.07,2459.64,981420.86,368.74
1395964800,394.52,360.25,368.74,1586.3,604402.85,373.04
1396051200,380.62,363.1,373.04,548.18,204164.31,364.35
1396137600,366.8,323.02,364.35,1613.49,554324.17,339.86
1396224000,356.19,323.34,339.86,1043.77,355252.9,335.11
1396310400,439.06,331.44,335.11,1779.5,635185.33,357.65
1396396800,369.98,319.33,357.65,2066.05,709546.93,321.96
1396483200,339.17,306.69,321.96,1519.19,492251.13,326.56
1396569600,338.34,317.72,326.56,925.44,306933.75,331.41
1396656000,337.04,325.86,331.41,416.86,138850.81,336.7
1396742400,345.06,331.28,336.7,394.57,133251.4,336.82
1396828800,338.27,325.17,336.82,795.16,266653.17,331.75
1396915200,338.18,330.1,331.75,756.98,255017.6,332.24
1397001600,335.81,325.19,332.24,947.88,315042.36,325.74
1397088000,325.69,270.96,325.74,2916.07,868824.66,275.98
1397174400,314.84,252.57,275.98,3098.42,902747.75,306.21
1397260800,319.97,305.83,306.21,638.76,200340.67,310
1397347200,311.14,288.64,310,831.43,248231.96,302.83
1397433600,338.76,296.01,302.83,2595.15,846416.69,335.33
1397520000,379.58,310.99,335.33,2990.67,1069838.93,376.87
1397606400,398.89,351.16,376.87,2898.1,1085060.04,377.08
1397692800,381.34,350.11,377.08,1725.69,628392.8,364.31
1397779200,366.16,344.59,364.31,824.97,290727.08,352.06
1397865600,365.42,346,352.06,816.78,293589.33,363.17
1397952000,370.27,353.23,363.17,336.05,122127.72,363.76
1398038400,369.25,357.12,363.76,410.96,148926.99,360.13
1398124800,363.33,351.56,360.13,412.5,148989.17,353.78
1398211200,359.51,351.63,353.78,666.04,237842.67,355.88
1398297600,360.08,350.57,355.88,785.11,278922.49,359.33
1398384000,361.08,315.93,359.33,1954.86,656957.73,337.72
1398470400,339.52,327.44,337.72,782.89,263813.95,331.96
1398556800,334.56,317.44,331.96,626.05,204019.75,319.1
1398643200,327.77,307.2,319.1,1223,389502.12,319.6
1398729600,327.38,312.22,319.6,1365.97,441377.89,322.34
1398816000,327.72,316.64,322.34,933.42,301123.33,324.54
1398902400,334.78,321.45,324.54,737.38,242682.49,332.38
1398988800,332.66,321.54,332.38,755.09,246640.95,326.36
1399075200,326.91,310.93,326.36,629.34,200412.51,316.09
1399161600,318.55,311.23,316.09,191.72,60136.24,315.18
1399248000,319.7,308.87,315.18,761.14,242144.91,311.73
1399334400,315.06,305,311.73,900.75,281328.53,310.39
1399420800,324.79,309,310.39,1213.25,385668.97,318.25
1399507200,323.41,314.77,318.25,779.21,249817.13,319.2
1399593600,331.97,317.17,319.2,1112,361863.05,327.29
1399680000,330.89,325.88,327.29,329.23,108750.47,328.95
1399766400,330.53,314.43,328.95,684.81,220042.1,319.06
1399852800,323.19,315.13,319.06,625.89,201418.7,320.34
1399939200,321.74,315.64,320.34,684.78,219806.77,320
1400025600,326.49,318.91,320,810.77,263077.36,324.69
1400112000,330.21,322.33,324.69,675.29,220903.43,327.55
1400198400,329.61,325.38,327.55,439.92,144554.7,327.82
1400284800,329.52,325.73,327.82,174.42,57244.17,329.19
1400371200,328.48,323.22,329.19,193.87,63210.95,325.29
1400457600,328.47,323.06,325.29,437.1,142987.09,325.78
1400544000,363.29,324.93,325.78,2021.46,695702.05,354.09
1400630400,363.15,351.76,354.09,815.66,291741.15,358.95
1400716800,387.2,355.91,358.95,2092.94,782673.99,381.03
1400803200,402.57,375.43,381.03,1989,774760.28,382.72
1400889600,389.11,379.62,382.72,507.57,194443.57,385.7
1400976000,427.75,385.22,385.7,2041.75,846612.56,418.97
1401062400,430.82,413.58,418.97,1200.32,508710.14,426.03
1401148800,434.71,400.52,426.03,2420.21,1009935.4,421.19
1401235200,425.9,415.24,421.19,1095.51,462170.14,422.29
1401321600,425.84,413.03,422.29,829.33,347398.2,417.76
1401408000,455.91,416.47,417.76,1814.43,793941.08,451.36
1401494400,456.82,444.14,451.36,533.66,241732.57,456.74
1401580800,491.03,445.41,456.74,1853.14,871505.57,464.27
1401667200,488.26,451.1,464.27,1664.81,777952.43,481.23
1401753600,494.64,476.12,481.23,1553.94,755098,491.99
1401840000,493.33,460.58,491.99,1687.56,799897.34,476.13
1401926400,490.62,470.25,476.13,1244.59,600840.02,487.33
1402012800,487.56,475.18,487.33,910.18,439537.4,480.69
1402099200,481.97,470.9,480.69,556.79,266660.52,480.76
1402185600,483.51,479.39,480.76,207.39,99787.62,480.63
1402272000,482.12,471.36,480.63,696.44,332358.9,475.19
1402358400,482.16,473.03,475.19,842.53,404237.26,477.9
1402444800,480.69,459.15,477.9,1445.06,678968.1,463.14
1402531200,467.71,405.04,463.14,3195.91,1409010.9,420.97
1402617600,454.22,419.33,420.97,2723.23,1190948.88,436.01
1402704000,439.23,398.27,436.01,2103.84,877015.47,419.62
1402790400,437.32,407.21,419.62,1489.69,627507.09,432.51
1402876800,452.03,429.57,432.51,1820.85,807699.22,439.42
1402963200,449.8,430.52,439.42,1389.76,614303.69,446.32
1403049600,455.55,444.69,446.32,988.36,445511.22,446.48
1403136000,447.82,436.29,446.48,719.05,319304.32,438.55
1403222400,440.81,422.19,438.55,1074.48,469678.57,437.19
1403308800,438.3,429.68,437.19,403.19,175606.79,438.04
1403395200,452.19,427.07,438.04,680.48,302503.06,448.14
1403481600,442.29,429.38,448.14,846.91,367683.14,431.94
1403568000,433.66,416.53,431.94,808.01,347183.26,426.56
1403654400,426.45,409.34,426.56,1423.11,594041.5,412.46
1403740800,426.23,410.47,412.46,696.61,292117.1,425.66
1403827200,438.66,422.62,425.66,1457.21,625714.7,437.22
1403913600,441.98,432.6,437.22,553.9,242632.5,437.1
1404000000,438.96,432.04,437.1,268.36,116915.75,438.91
1404086400,476.45,435.2,438.91,2662.34,1215660.91,463.96
1404172800,480,462.93,463.96,1755.48,829888.81,467.41
1404259200,478.09,463.45,467.41,990.41,467427.56,472.51
1404345600,473.2,463.25,472.51,607.78,285518.49,467.91
1404432000,471.26,457.26,467.91,1051.94,488487.36,463.17
1404518400,465.04,460.27,463.17,314.9,146514.15,461.95
1404604800,468.76,460.86,461.95,360.99,169015.52,465.4
1404691200,466.69,451.11,465.4,1174.43,541851.23,457.89
1404777600,467.68,436.13,457.89,610.15,280673.36,457.56
1404864000,460.44,455.16,457.56,509.88,234408.45,457.46
1404950400,458.74,445.35,457.46,909.03,412596.91,451.97
1405036800,465.33,451.15,451.97,839.1,387338.42,463.24
1405123200,468.95,462.87,463.24,321.16,150240.31,467.03
1405209600,468.48,460.79,467.03,384.55,179158.58,461.7
1405296000,463.85,454.04,461.7,611.61,280830.3,454.32
1405382400,460,454.15,454.32,552.07,254488.82,458.13
1405468800,459.51,454,458.13,588.4,270057.98,456.43
1405555200,464.71,451.68,456.43,972.8,446372.94,460
1405641600,464.32,457.13,460,639.96,294949.04,462.86
1405728000,464.54,459.88,462.86,323.69,151784.73,462.08
1405814400,462.41,457.46,462.08,302.65,140282.2,458.55
1405900800,460.03,455.69,458.55,469.92,216525.15,456.38
1405987200,462,456.08,456.38,445.34,204689.28,460.57
1406073600,462.72,458.88,460.57,467.38,215591.52,459.44
1406160000,460.51,440.3,459.44,1570.13,709100.77,448.24
1406246400,453.71,442.89,448.24,634.92,285964.48,449.51
1406332800,452.17,444.26,449.51,435.29,194939.25,445.81
1406419200,449.03,442.44,445.81,234.97,104826.04,443.78
1406505600,446.45,426.2,443.78,1206.2,527486,439.12
1406592000,442.72,434.74,439.12,712.12,313500.49,436.82
1406678400,437.4,420.21,436.82,1185.45,510189.27,421.2
1406764800,440.24,418.42,421.2,1282.28,552778.22,436.27
1406851200,453.65,434.13,436.27,1362.1,603652.81,445.47
1406937600,447.19,437.86,445.47,438.63,193947.9,440.63
1407024000,440.76,433.07,440.63,535.06,233656.16,436.27
1407110400,443.75,434.34,436.27,756.81,333056.94,437.92
1407196800,440.51,432.97,437.92,822.78,359187.07,435.38
1407283200,439.1,433.08,435.38,766.18,334591.32,434.24
1407369600,443.32,434.07,434.24,653.61,287020.51,439.06
1407456000,445.96,436.92,439.06,783.2,346969.85,440.93
1407542400,442.02,437.36,440.93,265.57,117201.38,438.74
1407628800,443.2,437.31,438.74,374.8,164970.03,438.43
1407715200,441.82,426.58,438.43,834.11,365618.22,430.67
1407801600,434.37,425,430.67,849.55,366882.38,428.29
1407888000,430.21,395.32,428.29,2206.04,909776.65,411.11
1407974400,411.86,371.73,411.11,2249.91,876703.94,382.63
1408060800,393.1,373.81,382.63,1272.39,488936.97,376.9
1408147200,399.24,370,376.9,1243.19,477829.35,396.28
1408233600,399.03,372.04,396.28,919.32,351826.18,376.43
1408320000,383.89,337.73,376.43,2952.18,1053951.44,351.65
1408406400,379.48,342.49,351.65,2119.52,774006.25,370
1408492800,400.93,356.8,370,2307.71,877782.98,393.18
1408579200,407.5,389.15,393.18,1657.51,657592.9,395.87
1408665600,398.76,381.23,395.87,1583.72,620483.79,392.57
1408752000,393.33,376.3,392.57,748.02,287884.6,379.74
1408838400,391.28,378.79,379.74,586.55,226848.97,388
1408924800,390.6,380.1,388,755.5,292216.62,382.03
1409011200,391.82,380.31,382.03,1006.86,390329.37,388.19
1409097600,396.13,385.24,388.19,1260.42,492432.39,387.64
1409184000,391.15,380.33,387.64,1120.84,432965.31,382.91
1409270400,389.96,377.35,382.91,823.99,317398.58,386.6
1409356800,387.47,381.78,386.6,476.27,183350.11,384.2
1409443200,385.67,361.28,384.2,1179.77,437999.99,368.43
1409529600,375.25,361.31,368.43,1012.99,374767.6,364.22
1409616000,369.97,360.16,364.22,905.34,332594.33,361.35
1409702400,368.19,355.74,361.35,955.24,349000.65,361.6
1409788800,380.08,360.17,361.6,1228.2,457074.24,379.72
1409875200,380.57,369.3,379.72,836.54,315082.55,369.91
1409961600,376.16,369.53,369.91,347.17,129944.57,371.31
1410048000,373.29,368.74,371.31,402.66,149897.75,371.31
1410134400,371.39,356.9,371.31,1526.43,559341.81,365.21
1410220800,368.24,360.13,365.21,1143.75,419183.14,366.01
1410307200,377.99,363.35,366.01,1434.43,533768.06,368.35
1410393600,372.26,364.64,368.35,765.02,283011,369.29
1410480000,369.45,362.53,369.29,620.37,230262.1,367.49
1410566400,369.23,363.1,367.49,448.62,167439.27,365.85
1410652800,370.02,363.56,365.85,481.73,184888.05,364.67
1410739200,369.72,361.11,364.67,1028.87,376934.31,363.43
1410825600,368.05,357.58,363.43,997.54,364121.25,359.56
1410912000,361.35,346.48,359.56,1340.24,476343.76,353.98
1410998400,353.42,319.2,353.98,2912.88,973288.32,331.25
1411084800,333.17,295.31,331.25,3294.97,1031639.02,308.98
1411171200,336.6,303.61,308.98,2058.87,664057.42,320.71
1411257600,322.27,306.19,320.71,1266.7,398844.9,311.72
1411344000,318.62,308.77,311.72,1249.47,396467.52,312.12
1411430400,352.38,306.54,312.12,3137.07,1039812.44,340.77
1411516800,345.22,325.12,340.77,1920.32,644119.14,328.27
1411603200,332.23,314.72,328.27,1629.47,528520.11,319.65
1411689600,322.27,310.34,319.65,1403.27,445454.3,318.65
1411776000,320.51,312.79,318.65,543.78,172883.6,314.83
1411862400,316.83,291.26,314.83,1397.4,424043.33,296.87
1411948800,303.74,290.02,296.87,1954.11,582139.03,291.7
